,,,FTA,FTA,FTA,FTA,FTA,FTA,FGM,FGM,FGM,FGM,FGM,FGM,TREY_M,TREY_M,TREY_M,TREY_M,TREY_M,TREY_M,MIN,MIN,MIN,MIN,MIN,MIN,FTM,FTM,FTM,FTM,FTM,FTM,PTS,PTS,PTS,PTS,PTS,PTS,FGA,FGA,FGA,FGA,FGA,FGA,TREY_A,TREY_A,TREY_A,TREY_A,TREY_A,TREY_A
,,,mean,amin,amax,std,sum,count_nonzero,mean,amin,amax,std,sum,count_nonzero,mean,amin,amax,std,sum,count_nonzero,mean,amin,amax,std,sum,count_nonzero,mean,amin,amax,std,sum,count_nonzero,mean,amin,amax,std,sum,count_nonzero,mean,amin,amax,std,sum,count_nonzero,mean,amin,amax,std,sum,count_nonzero
team_id,team_name_x,player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,California,K. Rooks,1.25,0,6,1.68484707835,40,16,1.40625,0,4,1.04292934224,45,27,0.0,0,0,0.0,0,0,17.0,4,29,6.82972629688,544,32,0.6875,0,3,0.997981834472,22,12,3.5,0,11,2.44948974278,112,29,2.40625,0,6,1.66286528851,77,29,0.0,0,0,0.0,0,0
25,California,N. Hamilton,0.0,0,0,,0,0,0.0,0,0,,0,0,0.0,0,0,,0,0,2.0,2,2,,2,1,0.0,0,0,,0,0,0.0,0,0,,0,0,0.0,0,0,,0,0,0.0,0,0,,0,0
25,California,N. Kerr,0.0,0,0,0.0,0,0,0.428571428571,0,2,0.786795792469,3,2,0.428571428571,0,2,0.786795792469,3,2,1.57142857143,1,3,0.786795792469,11,7,0.0,0,0,0.0,0,0,1.28571428571,0,6,2.36038737741,9,2,0.857142857143,0,3,1.21498579259,6,3,0.857142857143,0,3,1.21498579259,6,3
25,California,R. Moute a Bidias,0.272727272727,0,2,0.702500173314,6,3,0.318181818182,0,2,0.56790036319,7,6,0.227272727273,0,1,0.428932027229,5,5,7.31818181818,0,23,6.38738610847,161,20,0.272727272727,0,2,0.702500173314,6,3,1.13636363636,0,5,1.80727246596,25,7,0.909090909091,0,3,0.971454035826,20,12,0.363636363636,0,2,0.581087203148,8,7
25,California,S. Domingo,0.379310344828,0,4,0.902923549344,11,6,0.620689655172,0,2,0.775232366246,18,13,0.379310344828,0,2,0.621851676358,11,9,10.5172413793,0,24,6.74865430848,305,28,0.103448275862,0,2,0.409252592819,3,2,1.72413793103,0,6,2.05107204937,50,14,1.79310344828,0,5,1.58968348927,52,21,1.1724137931,0,3,1.0374751466,34,20
25,California,S. Singer,0.848484848485,0,5,1.17582981659,28,14,1.33333333333,0,4,1.16368667031,44,23,0.30303030303,0,2,0.585493834556,10,8,19.6363636364,5,35,7.80952215975,648,33,0.515151515152,0,3,0.833712035163,17,11,3.48484848485,0,10,2.75137706568,115,26,3.42424242424,0,8,2.01603421087,113,32,1.09090909091,0,3,0.979911869878,36,22
25,California,T. Wallace,5.5,0,18,4.35889894354,154,26,5.39285714286,1,10,2.28261198199,151,28,0.892857142857,0,3,0.994029797388,25,16,32.1785714286,20,41,5.33370534417,901,28,3.57142857143,0,11,2.97431687057,100,24,15.25,5,26,5.56194077505,427,28,12.2142857143,6,22,3.81378729677,342,28,3.0,1,8,1.72132593165,84,28
30,USC,B. Boatwright,3.15625,0,10,2.35699884353,101,29,3.65625,0,9,2.23764529173,117,30,1.8125,0,5,1.40132425849,58,28,24.40625,12,41,6.32383802918,781,32,2.34375,0,8,1.91107763891,75,26,11.46875,0,23,5.82533053195,367,30,9.34375,4,18,3.32739726823,299,32,5.125,0,9,2.40630891214,164,31
30,USC,C. Metu,2.42424242424,0,7,2.00047342881,80,26,2.69696969697,0,8,2.02306772756,89,27,0.0,0,0,0.0,0,0,18.6060606061,9,28,4.56850217481,614,33,1.24242424242,0,5,1.34699440956,41,22,6.63636363636,0,21,4.55396929762,219,32,5.15151515152,0,10,2.39949489634,170,32,0.030303030303,0,1,0.174077655956,1,1
30,USC,D. Clark,1.23076923077,0,6,1.92473774437,32,9,1.0,0,5,1.29614813968,26,13,0.0,0,0,0.0,0,0,11.2307692308,2,17,4.49272916885,292,26,0.576923076923,0,3,0.945434373104,15,9,2.57692307692,0,10,2.7881617876,67,16,2.23076923077,0,5,1.63236496673,58,22,0.0,0,0,0.0,0,0
