,,,MIN,MIN,MIN,MIN,MIN,MIN,TREY_A,TREY_A,TREY_A,TREY_A,TREY_A,TREY_A,TREY_M,TREY_M,TREY_M,TREY_M,TREY_M,TREY_M,FTM,FTM,FTM,FTM,FTM,FTM,FTA,FTA,FTA,FTA,FTA,FTA,PTS,PTS,PTS,PTS,PTS,PTS,FGM,FGM,FGM,FGM,FGM,FGM,FGA,FGA,FGA,FGA,FGA,FGA
,,,mean,amin,amax,std,sum,count_nonzero,mean,amin,amax,std,sum,count_nonzero,mean,amin,amax,std,sum,count_nonzero,mean,amin,amax,std,sum,count_nonzero,mean,amin,amax,std,sum,count_nonzero,mean,amin,amax,std,sum,count_nonzero,mean,amin,amax,std,sum,count_nonzero,mean,amin,amax,std,sum,count_nonzero
team_id,team_name_x,player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440,Nevada,D. Cunningham,1.0,1,1,,1,1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
2440,Nevada,D. Kyle,1.3333333333333333,1,2,0.5773502691896258,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2440,Nevada,D. Ramsey,8.4,1,33,9.547541859324605,84,10,0.7,0.0,2.0,0.9486832980505138,7.0,4.0,0.2,0.0,1.0,0.42163702135578396,2.0,2.0,0.2,0.0,2.0,0.6324555320336759,2.0,1.0,0.2,0.0,2.0,0.6324555320336759,2.0,1.0,0.8,0,5,1.7511900715418263,8,2,0.2,0.0,1.0,0.42163702135578396,2.0,2.0,1.2,0.0,3.0,1.3984117975602022,12.0,5.0
2440,Nevada,D.J. Fenner,32.25,20,37,4.594957710756037,387,12,4.916666666666667,0.0,8.0,2.4293034292807376,59.0,11.0,2.0,0.0,5.0,1.5374122295716148,24.0,10.0,3.5833333333333335,2.0,7.0,1.6764862244009227,43.0,12.0,4.0,2.0,7.0,1.4142135623730951,48.0,12.0,16.083333333333332,9,21,4.14418175569586,193,12,5.25,2.0,8.0,1.6583123951777,63.0,12.0,11.083333333333334,7.0,17.0,3.2321772378645477,133.0,12.0
2440,Nevada,E. Foster,22.0,22,22,,22,1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,4.0,4,4,,4,1,2.0,2.0,2.0,,2.0,1.0,3.0,3.0,3.0,,3.0,1.0
2440,Nevada,J. Carlson,3.1666666666666665,1,8,3.0605010483034745,19,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,1.0,0.408248290463863,1.0,1.0,0.6666666666666666,0.0,4.0,1.632993161855452,4.0,1.0,0.16666666666666666,0,1,0.408248290463863,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2440,Nevada,J. Caroline,35.833333333333336,27,43,3.857303187304296,430,12,3.1666666666666665,1.0,8.0,2.0816659994661326,38.0,12.0,1.1666666666666667,0.0,5.0,1.5275252316519468,14.0,7.0,4.333333333333333,1.0,9.0,2.059714602177749,52.0,12.0,7.833333333333333,4.0,16.0,3.8098755248894305,94.0,12.0,16.166666666666668,5,45,11.479890190584523,194,12,5.333333333333333,1.0,17.0,4.677476657214644,64.0,12.0,11.666666666666666,6.0,29.0,6.733003292241385,140.0,12.0
2440,Nevada,J. Hall,16.77777777777778,1,32,10.28078034219409,151,9,1.4444444444444444,0.0,4.0,1.2360330811826103,13.0,7.0,0.5555555555555556,0.0,3.0,1.0137937550497034,5.0,3.0,0.4444444444444444,0.0,2.0,0.7264831572567789,4.0,3.0,0.8888888888888888,0.0,4.0,1.3642254619787417,8.0,4.0,3.4444444444444446,0,9,3.5394600969325505,31,5,1.2222222222222223,0.0,3.0,1.2018504251546631,11.0,5.0,3.5555555555555554,0.0,6.0,2.127857555800617,32.0,8.0
2440,Nevada,L. Drew,33.333333333333336,21,39,5.646130345536479,400,12,1.6666666666666667,0.0,6.0,2.1461734799546393,20.0,7.0,0.5,0.0,3.0,0.9045340337332909,6.0,4.0,1.1666666666666667,0.0,7.0,2.081665999466133,14.0,5.0,1.8333333333333333,0.0,10.0,3.1574826950748234,22.0,5.0,5.5,0,14,5.196152422706632,66,10,1.9166666666666667,0.0,5.0,1.6213537179739277,23.0,9.0,5.0,0.0,11.0,3.4641016151377544,60.0,10.0
2440,Nevada,L. King II,11.545454545454545,3,21,6.486349302398636,127,11,1.0,0.0,6.0,1.8439088914585775,11.0,4.0,0.2727272727272727,0.0,1.0,0.4670993664969138,3.0,3.0,0.5454545454545454,0.0,2.0,0.6875516509523286,6.0,5.0,0.8181818181818182,0.0,2.0,0.9816498172140428,9.0,5.0,4.454545454545454,0,12,4.203894298472224,49,8,1.8181818181818181,0.0,5.0,1.721521525754576,20.0,8.0,4.090909090909091,0.0,11.0,3.2696955654783966,45.0,10.0
2440,Nevada,M. Marshall,34.666666666666664,25,40,4.458563432181702,416,12,8.5,4.0,12.0,2.9695423583747407,102.0,12.0,3.0833333333333335,0.0,8.0,2.429303429280737,37.0,10.0,3.6666666666666665,0.0,14.0,4.119429204355498,44.0,9.0,4.0,0.0,15.0,4.369314487526514,48.0,9.0,19.583333333333332,2,32,10.422513510607118,235,12,6.416666666666667,1.0,11.0,3.4498572653828954,77.0,12.0,14.916666666666666,7.0,24.0,5.142661732699294,179.0,12.0
2483,Oregon,C. Benson,20.3,12,29,4.967673276069772,203,10,1.8,0.0,6.0,1.6193277068654826,18.0,9.0,0.7,0.0,3.0,1.0593499054713802,7.0,4.0,0.2,0.0,1.0,0.4216370213557839,2.0,2.0,0.3,0.0,2.0,0.674948557710553,3.0,2.0,3.7,0,14,4.3982319680121975,37,7,1.4,0.0,5.0,1.577621275493231,14.0,7.0,2.8,1.0,9.0,2.2997584414213788,28.0,10.0
2483,Oregon,C. Boucher,22.2,13,30,5.411920998027308,222,10,4.4,1.0,9.0,2.3664319132398464,44.0,10.0,1.7,0.0,6.0,1.70293863659264,17.0,9.0,1.3,1.0,3.0,0.6749485577105528,13.0,10.0,2.7,1.0,6.0,1.7029386365926402,27.0,10.0,12.2,7,29,6.696599468718765,122,10,4.6,3.0,11.0,2.503331114069145,46.0,10.0,9.3,5.0,15.0,2.7100635498903793,93.0,10.0
2483,Oregon,C. Noebel,1.5,1,2,0.7071067811865476,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2483,Oregon,D. Brooks,25.666666666666668,7,38,9.420721840708387,231,9,4.333333333333333,2.0,9.0,2.23606797749979,39.0,9.0,1.4444444444444444,0.0,5.0,1.6666666666666667,13.0,6.0,1.8888888888888888,0.0,5.0,2.0275875100994067,17.0,5.0,2.888888888888889,0.0,6.0,2.4209731743889917,26.0,7.0,16.0,7,25,6.689544080129826,144,9,6.333333333333333,2.0,10.0,2.738612787525831,57.0,9.0,12.555555555555555,6.0,18.0,4.362084109434134,113.0,9.0
2483,Oregon,D. Ennis,31.8,27,36,2.820559440174157,318,10,4.4,2.0,7.0,1.837873166945363,44.0,10.0,1.9,1.0,4.0,0.9944289260117533,19.0,10.0,1.2,0.0,5.0,1.5491933384829668,12.0,6.0,2.2,0.0,6.0,2.1499353995462798,22.0,7.0,11.1,5,17,3.7844711945293263,111,10,4.0,2.0,6.0,1.4142135623730951,40.0,10.0,9.2,5.0,13.0,2.394437999475729,92.0,10.0
2483,Oregon,J. Bell,28.8,17,36,6.408327915038888,288,10,0.1,0.0,1.0,0.31622776601683794,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0,4.0,1.4181364924121764,17.0,8.0,2.8,0.0,7.0,2.250925735484551,28.0,8.0,10.3,5,15,3.093002855909879,103,10,4.3,2.0,6.0,1.3374935098492586,43.0,10.0,7.2,6.0,10.0,1.2292725943057183,72.0,10.0
2483,Oregon,K. Smith,4.714285714285714,1,17,5.851332774513447,33,7,0.2857142857142857,0.0,1.0,0.4879500364742666,2.0,2.0,0.14285714285714285,0.0,1.0,0.37796447300922725,1.0,1.0,0.14285714285714285,0.0,1.0,0.37796447300922725,1.0,1.0,0.42857142857142855,0.0,3.0,1.1338934190276817,3.0,1.0,0.8571428571428571,0,6,2.2677868380553634,6,1,0.2857142857142857,0.0,2.0,0.7559289460184545,2.0,1.0,0.5714285714285714,0.0,3.0,1.1338934190276817,4.0,2.0
2483,Oregon,P. Pritchard,30.1,21,35,4.629614814791112,301,10,3.8,1.0,9.0,2.250925735484551,38.0,10.0,1.3,0.0,5.0,1.4944341180973264,13.0,7.0,1.1,0.0,2.0,0.875595035770913,11.0,7.0,1.4,0.0,3.0,1.0749676997731399,14.0,7.0,8.0,3,19,5.333333333333333,80,10,2.8,1.0,6.0,1.9321835661585918,28.0,10.0,6.8,1.0,12.0,3.0840089349921005,68.0,10.0
2483,Oregon,R. Sorkin,5.142857142857143,1,14,4.980915960897534,36,7,0.7142857142857143,0.0,2.0,0.7559289460184544,5.0,4.0,0.2857142857142857,0.0,1.0,0.48795003647426666,2.0,2.0,0.42857142857142855,0.0,3.0,1.1338934190276817,3.0,1.0,0.5714285714285714,0.0,4.0,1.511857892036909,4.0,1.0,1.2857142857142858,0,3,1.6035674514745464,9,3,0.2857142857142857,0.0,1.0,0.48795003647426666,2.0,2.0,1.2857142857142858,0.0,4.0,1.4960264830861911,9.0,4.0
2483,Oregon,T. Dorsey,30.2,20,35,4.9396356140913875,302,10,5.1,2.0,12.0,3.314949304120485,51.0,10.0,1.8,0.0,8.0,2.5298221281347035,18.0,6.0,1.9,0.0,5.0,1.66332999331662,19.0,7.0,2.3,0.0,6.0,2.0027758514399734,23.0,7.0,10.9,0,28,9.109823757290197,109,9,3.6,0.0,9.0,3.0983866769659336,36.0,8.0,10.1,4.0,17.0,4.701063709417263,101.0,10.0
2507,Providence,A. Diallo,21.181818181818183,5,34,9.558432735738446,233,11,1.3636363636363635,0.0,3.0,1.026910636104941,15.0,9.0,0.18181818181818182,0.0,1.0,0.40451991747794525,2.0,2.0,2.090909090909091,0.0,6.0,2.0714509627092528,23.0,8.0,2.909090909090909,0.0,8.0,2.586679162731453,32.0,8.0,4.454545454545454,0,17,4.967164912978758,49,9,1.0909090909090908,0.0,5.0,1.7580981459830651,12.0,5.0,4.181818181818182,1.0,10.0,2.8572077914699108,46.0,11.0
2507,Providence,E. Holt,27.0,15,38,6.324555320336759,297,11,2.090909090909091,1.0,6.0,1.5782614139961386,23.0,11.0,0.8181818181818182,0.0,3.0,0.9816498172140428,9.0,6.0,2.8181818181818183,0.0,5.0,1.7786613965666325,31.0,9.0,4.2727272727272725,0.0,10.0,3.2585551734137965,47.0,9.0,11.636363636363637,4,18,4.225463933646275,128,11,4.0,2.0,7.0,1.5491933384829666,44.0,11.0,8.909090909090908,4.0,14.0,3.562430222602134,98.0,11.0
2507,Providence,I. Jackson,18.727272727272727,4,33,8.764598212022147,206,11,1.8181818181818181,0.0,3.0,0.9816498172140428,20.0,10.0,0.8181818181818182,0.0,3.0,0.8738628975053029,9.0,7.0,1.8181818181818181,0.0,6.0,2.1825756260978366,20.0,7.0,2.6363636363636362,0.0,7.0,2.6934263410283665,29.0,8.0,8.272727272727273,0,18,6.100670603973126,91,10,2.8181818181818183,0.0,8.0,2.2279219832921355,31.0,10.0,5.090909090909091,0.0,10.0,2.809076198843508,56.0,10.0
2507,Providence,J. Lindsey,34.7,25,40,4.321779468896785,347,10,5.7,4.0,8.0,1.2516655570345725,57.0,10.0,2.7,1.0,4.0,1.1595018087284057,27.0,10.0,1.5,0.0,6.0,1.8408935028645435,15.0,6.0,1.8,0.0,8.0,2.4404006956964173,18.0,6.0,11.4,5,17,3.8930136855083823,114,10,3.6,2.0,5.0,0.8432740427115678,36.0,10.0,7.6,5.0,11.0,1.776388345929897,76.0,10.0
2507,Providence,K. Cartwright,33.54545454545455,29,42,3.8565175058240393,369,11,2.8181818181818183,1.0,5.0,1.2504544628399563,31.0,11.0,1.1818181818181819,0.0,3.0,1.0787197799411874,13.0,8.0,2.090909090909091,0.0,5.0,1.7580981459830651,23.0,8.0,2.8181818181818183,0.0,6.0,2.088931871468374,31.0,9.0,12.181818181818182,5,26,6.12891804184363,134,11,4.454545454545454,1.0,10.0,2.5441555126853532,49.0,11.0,11.0,5.0,22.0,5.118593556827892,121.0,11.0
2507,Providence,K. Young,14.636363636363637,5,27,7.710677366778191,161,11,0.09090909090909091,0.0,1.0,0.30151134457776363,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2727272727272727,0.0,2.0,0.6466697906828632,3.0,2.0,1.1818181818181819,0.0,3.0,1.0787197799411874,13.0,7.0,1.9090909090909092,0,6,2.2115399817568506,21,6,0.8181818181818182,0.0,3.0,0.9816498172140428,9.0,6.0,2.272727272727273,0.0,5.0,1.618079669911781,25.0,10.0
2507,Providence,M. White,12.0,4,24,5.366563145999495,132,11,1.0,0.0,2.0,0.8944271909999159,11.0,7.0,0.2727272727272727,0.0,1.0,0.4670993664969138,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,1.0,0.30151134457776363,1.0,1.0,2.4545454545454546,0,6,2.1148823307047775,27,8,1.0909090909090908,0.0,3.0,0.9438798074485389,12.0,8.0,2.6363636363636362,0.0,4.0,1.5666989036012804,29.0,9.0
2507,Providence,R. Bullock,32.27272727272727,18,39,6.886086103018303,355,11,4.454545454545454,1.0,9.0,2.3817487845545915,49.0,11.0,1.5454545454545454,0.0,5.0,1.507556722888818,17.0,8.0,3.4545454545454546,0.0,9.0,2.805838069584072,38.0,10.0,4.636363636363637,0.0,10.0,3.139195032893855,51.0,10.0,15.181818181818182,2,27,8.084778065206018,167,11,5.090909090909091,1.0,9.0,2.8793938756115134,56.0,11.0,12.181818181818182,4.0,20.0,4.854239009735344,134.0,11.0
2507,Providence,R. Fazekas,13.222222222222221,3,24,7.529571332051011,119,9,2.111111111111111,0.0,5.0,1.6914819275153699,19.0,7.0,0.7777777777777778,0.0,3.0,1.092906420717,7.0,4.0,0.1111111111111111,0.0,1.0,0.33333333333333337,1.0,1.0,0.2222222222222222,0.0,2.0,0.6666666666666667,2.0,1.0,3.111111111111111,0,11,3.9510898637098992,28,5,1.1111111111111112,0.0,4.0,1.4529663145135576,10.0,5.0,2.7777777777777777,0.0,7.0,2.386303510546059,25.0,7.0
2507,Providence,T. Planek,3.0,1,5,2.8284271247461903,6,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.7071067811865476,1.0,1.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2509,Purdue,B. Smotherman,7.5,4,11,4.949747468305833,15,2,0.5,0.0,1.0,0.7071067811865476,1.0,1.0,0.5,0.0,1.0,0.7071067811865476,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,2,5,2.1213203435596424,7,2,1.5,1.0,2.0,0.7071067811865476,3.0,2.0,2.0,2.0,2.0,0.0,4.0,2.0
2509,Purdue,C. Edwards,24.1,15,32,6.505553183413554,241,10,4.3,1.0,6.0,1.5670212364724212,43.0,10.0,1.7,0.0,4.0,1.4181364924121764,17.0,8.0,1.2,0.0,4.0,1.6193277068654826,12.0,5.0,1.5,0.0,4.0,1.5811388300841898,15.0,6.0,10.5,2,18,5.126185499743233,105,10,3.8,0.0,7.0,2.043961295567452,38.0,9.0,10.6,5.0,15.0,3.0983866769659336,106.0,10.0
2509,Purdue,C. Swanigan,33.4,29,36,2.2705848487901865,334,10,3.0,2.0,6.0,1.247219128924647,30.0,10.0,1.4,0.0,3.0,1.0749676997731399,14.0,8.0,4.4,1.0,7.0,1.8973665961010275,44.0,10.0,5.8,1.0,9.0,2.5298221281347035,58.0,10.0,17.6,10,26,4.948624949305503,176,10,5.9,2.0,9.0,2.378141197564929,59.0,10.0,11.8,5.0,19.0,4.1041983924323695,118.0,10.0
2509,Purdue,D. Mathias,32.6,26,38,3.272783388968953,326,10,4.4,2.0,7.0,1.7763883459298973,44.0,10.0,1.8,0.0,5.0,1.3984117975602022,18.0,8.0,1.8,0.0,4.0,1.3984117975602022,18.0,7.0,2.0,0.0,4.0,1.632993161855452,20.0,7.0,10.2,3,19,4.984420171338332,102,10,3.3,1.0,6.0,1.7029386365926402,33.0,10.0,7.0,3.0,12.0,2.5385910352879693,70.0,10.0
2509,Purdue,I. Haas,18.2,11,25,5.138093031466052,182,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,0.0,5.0,1.766981104093143,27.0,8.0,3.7,0.0,6.0,2.359378449224852,37.0,8.0,8.7,2,13,3.4657049948186747,87,10,3.0,1.0,5.0,1.247219128924647,30.0,10.0,7.4,4.0,10.0,2.3190036174568114,74.0,10.0
2509,Purdue,P.J. Thompson,29.5,22,36,3.9510898637098992,295,10,3.9,1.0,6.0,1.286683937707919,39.0,10.0,1.7,0.0,3.0,1.1595018087284057,17.0,8.0,1.4,0.0,4.0,1.4298407059684812,14.0,6.0,1.8,0.0,6.0,1.9888578520235065,18.0,6.0,7.7,3,13,3.093002855909879,77,10,2.3,1.0,4.0,0.9486832980505139,23.0,10.0,5.4,4.0,8.0,1.2649110640673518,54.0,10.0
2509,Purdue,R. Cline,21.6,13,31,4.993328882953069,216,10,3.4,2.0,8.0,2.0110804171997807,34.0,10.0,1.5,0.0,4.0,1.509230856356236,15.0,6.0,0.2,0.0,2.0,0.6324555320336759,2.0,1.0,0.4,0.0,2.0,0.8432740427115678,4.0,2.0,5.5,0,12,4.1163630117428225,55,9,1.9,0.0,4.0,1.1972189997378648,19.0,9.0,4.5,3.0,8.0,1.7795130420052185,45.0,10.0
2509,Purdue,S. Albrecht,11.0,7,20,3.9157800414902435,110,10,0.7,0.0,2.0,0.674948557710553,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,2.0,0.6324555320336759,2.0,1.0,0.2,0.0,2.0,0.6324555320336759,2.0,1.0,0.4,0,2,0.8432740427115678,4,2,0.1,0.0,1.0,0.31622776601683794,1.0,1.0,1.1,0.0,2.0,0.7378647873726218,11.0,8.0
2509,Purdue,V. Edwards,30.6,22,38,4.526465385804787,306,10,2.5,1.0,5.0,1.3540064007726602,25.0,10.0,0.8,0.0,3.0,1.2292725943057183,8.0,4.0,3.6,0.0,8.0,3.1340424729448424,36.0,8.0,3.9,0.0,8.0,3.178049716414141,39.0,8.0,12.4,0,26,8.75848794662133,124,9,4.0,0.0,9.0,3.1269438398822866,40.0,8.0,9.2,4.0,14.0,2.6583202716502514,92.0,10.0
2550,Seton Hall,A. Delgado,34.5,27,41,4.169998667732268,345,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,12.0,3.5355339059327378,45.0,9.0,7.0,2.0,15.0,4.642796092394707,70.0,10.0,14.1,8,26,5.445691467165171,141,10,4.8,2.0,9.0,2.0976176963403033,48.0,10.0,10.2,6.0,17.0,3.2591750830880843,102.0,10.0
2550,Seton Hall,D. Rodriguez,35.6,29,39,3.272783388968954,356,10,5.7,1.0,9.0,2.4060109910158114,57.0,10.0,2.6,1.0,5.0,1.429840705968481,26.0,10.0,2.8,0.0,6.0,2.2997584414213783,28.0,8.0,4.5,0.0,10.0,3.6285901761795403,45.0,8.0,19.6,9,30,5.891613625409521,196,10,7.1,4.0,10.0,1.9692073983655904,71.0,10.0,16.1,12.0,21.0,2.9608557321603275,161.0,10.0
2550,Seton Hall,D. Soffer,0.6666666666666666,0,2,1.1547005383792517,2,1,0.3333333333333333,0.0,1.0,0.5773502691896258,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.5773502691896258,1.0,1.0
2550,Seton Hall,E. Gordon,3.857142857142857,1,8,2.7945525240230875,27,7,0.5714285714285714,0.0,2.0,0.7867957924694431,4.0,3.0,0.14285714285714285,0.0,1.0,0.37796447300922725,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,0,5,1.8898223650461359,5,1,0.2857142857142857,0.0,2.0,0.7559289460184545,2.0,1.0,0.8571428571428571,0.0,4.0,1.4638501094227998,6.0,3.0
2550,Seton Hall,I. Sanogo,20.0,8,34,8.55235974119758,160,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,1.0,0.46291004988627577,2.0,2.0,0.625,0.0,2.0,0.9161253813129043,5.0,3.0,2.75,0,5,2.052872551885702,22,6,1.25,0.0,2.0,0.8864052604279183,10.0,6.0,3.0,2.0,5.0,1.0690449676496974,24.0,8.0
2550,Seton Hall,J. Thomas,8.8,7,11,1.6431676725154984,44,5,0.4,0.0,2.0,0.894427190999916,2.0,1.0,0.2,0.0,1.0,0.447213595499958,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0,3,1.3416407864998738,3,1,0.2,0.0,1.0,0.447213595499958,1.0,1.0,1.2,0.0,3.0,1.3038404810405297,6.0,3.0
2550,Seton Hall,K. Carrington,33.0,21,40,6.342099196813481,330,10,5.5,2.0,8.0,1.8408935028645435,55.0,10.0,1.5,0.0,3.0,0.97182531580755,15.0,9.0,3.2,0.0,8.0,2.485513584307633,32.0,8.0,5.0,0.0,13.0,3.559026084010437,50.0,9.0,15.9,6,27,6.5903970543005475,159,10,5.6,1.0,9.0,2.4129281427805145,56.0,10.0,13.4,8.0,18.0,3.2041639575194445,134.0,10.0
2550,Seton Hall,M. Anderson,1.0,1,1,,1,1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
2550,Seton Hall,M. Dowdy Jr.,1.0,1,1,,1,1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
2550,Seton Hall,M. Jones,30.7,21,38,6.60050503118259,307,10,1.3,0.0,3.0,0.9486832980505138,13.0,8.0,0.3,0.0,1.0,0.48304589153964794,3.0,3.0,0.6,0.0,3.0,1.07496769977314,6.0,3.0,1.2,0.0,6.0,2.14993539954628,12.0,3.0,4.3,2,8,2.0575065816014617,43,10,1.7,1.0,4.0,1.0593499054713804,17.0,10.0,4.5,2.0,8.0,1.8408935028645432,45.0,10.0
2550,Seton Hall,M. Nzei,17.6,10,25,5.719362823873925,176,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,5.0,1.523883926754995,11.0,6.0,1.5,0.0,6.0,1.8408935028645435,15.0,6.0,3.3,0,11,3.529242915351047,33,8,1.1,0.0,3.0,1.1972189997378648,11.0,6.0,1.9,0.0,5.0,1.911950719959998,19.0,7.0
2550,Seton Hall,M. Powell,25.2,15,31,5.329165037789691,252,10,6.8,3.0,12.0,2.573367875415838,68.0,10.0,2.3,0.0,6.0,2.0027758514399734,23.0,8.0,1.4,0.0,4.0,1.429840705968481,14.0,6.0,1.8,0.0,6.0,1.8737959096740262,18.0,7.0,11.5,2,26,8.54075198354597,115,10,3.9,1.0,10.0,3.142893217686178,39.0,10.0,9.7,6.0,16.0,3.3015148038438356,97.0,10.0
2550,Seton Hall,R. Anthony,4.333333333333333,1,12,3.162277660168379,39,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,1.0,0.33333333333333337,1.0,1.0
2550,Seton Hall,V. Singh,10.0,10,10,,10,1,1.0,1.0,1.0,,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,2.0,2.0,2.0,,2.0,1.0,3.0,3.0,3.0,,3.0,1.0,2.0,2,2,,2,1,0.0,0.0,0.0,,0.0,0.0,1.0,1.0,1.0,,1.0,1.0
2567,SMU,B. Emelogu II,21.181818181818183,10,37,7.717748140723197,233,11,2.3636363636363638,0.0,6.0,1.5666989036012806,26.0,10.0,0.6363636363636364,0.0,2.0,0.8090398349558905,7.0,5.0,0.45454545454545453,0.0,2.0,0.8201995322647245,5.0,3.0,0.7272727272727273,0.0,4.0,1.3483997249264843,8.0,3.0,3.6363636363636362,0,8,2.9418608829354005,40,8,1.2727272727272727,0.0,3.0,1.1037127426019047,14.0,8.0,4.363636363636363,1.0,7.0,1.9116865471476892,48.0,11.0
2567,SMU,B. Moore,33.45454545454545,26,40,4.7193990372426935,368,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.727272727272727,0.0,6.0,1.5550504230351563,30.0,10.0,4.454545454545454,1.0,7.0,2.2522715805886446,49.0,11.0,13.272727272727273,4,19,4.606319769423505,146,11,5.2727272727272725,1.0,8.0,2.2843339988236875,58.0,11.0,9.181818181818182,3.0,17.0,4.020402512639296,101.0,11.0
2567,SMU,D. McDowell,5.0,2,10,3.082207001484488,45,9,0.1111111111111111,0.0,1.0,0.33333333333333337,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,2.0,0.6666666666666667,2.0,1.0,0.2222222222222222,0,2,0.6666666666666667,2,1,0.1111111111111111,0.0,1.0,0.33333333333333337,1.0,1.0,0.3333333333333333,0.0,1.0,0.5,3.0,3.0
2567,SMU,H. Froling,15.5,13,18,3.5355339059327378,31,2,1.5,1.0,2.0,0.7071067811865476,3.0,2.0,0.5,0.0,1.0,0.7071067811865476,1.0,1.0,0.5,0.0,1.0,0.7071067811865476,1.0,1.0,1.5,0.0,3.0,2.1213203435596424,3.0,1.0,5.0,3,7,2.8284271247461903,10,2,2.0,1.0,3.0,1.4142135623730951,4.0,2.0,5.0,2.0,8.0,4.242640687119285,10.0,2.0
