,,,MIN,MIN,MIN,MIN,MIN,MIN,TREY_A,TREY_A,TREY_A,TREY_A,TREY_A,TREY_A,TREY_M,TREY_M,TREY_M,TREY_M,TREY_M,TREY_M,FTM,FTM,FTM,FTM,FTM,FTM,FTA,FTA,FTA,FTA,FTA,FTA,PTS,PTS,PTS,PTS,PTS,PTS,FGM,FGM,FGM,FGM,FGM,FGM,FGA,FGA,FGA,FGA,FGA,FGA
,,,mean,amin,amax,std,sum,count_nonzero,mean,amin,amax,std,sum,count_nonzero,mean,amin,amax,std,sum,count_nonzero,mean,amin,amax,std,sum,count_nonzero,mean,amin,amax,std,sum,count_nonzero,mean,amin,amax,std,sum,count_nonzero,mean,amin,amax,std,sum,count_nonzero,mean,amin,amax,std,sum,count_nonzero
team_id,team_name_x,player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,UCLA,G. Goloman,11.733333333333333,4,26,5.613612355530164,352,30,0.3,0.0,2.0,0.5959634332684376,9.0,7.0,0.03333333333333333,0.0,1.0,0.18257418583505536,1.0,1.0,0.6333333333333333,0.0,3.0,0.9643054793328018,19.0,10.0,1.0,0.0,4.0,1.3645764784420262,30.0,12.0,3.8,0,12,3.1006117305216208,114,22,1.5666666666666667,0.0,5.0,1.3047217521658452,47.0,21.0,2.8333333333333335,0.0,7.0,1.9133529575668693,85.0,28.0
26,UCLA,I. Anigbogu,13.16,4,25,4.8017357972577654,329,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.0,3.0,0.99498743710662,16.0,9.0,1.28,0.0,6.0,1.926136028425822,32.0,12.0,4.88,0,12,2.8769196489764304,122,24,2.12,0.0,5.0,1.3012814197295424,53.0,24.0,3.76,1.0,8.0,1.7625738755203049,94.0,25.0
26,UCLA,I. Hamilton,30.032258064516128,22,35,3.4591315959138456,931,31,5.709677419354839,2.0,14.0,2.710394170437168,177.0,31.0,2.0,0.0,9.0,2.0330600909302543,62.0,26.0,1.2258064516129032,0.0,5.0,1.3591584999392048,38.0,17.0,1.5483870967741935,0.0,7.0,1.7095556864756674,48.0,18.0,13.67741935483871,0,33,7.044558641363765,424,30,5.225806451612903,0.0,10.0,2.499462307768811,162.0,30.0,11.774193548387096,5.0,17.0,2.848504606740817,365.0,31.0
26,UCLA,I. Okwarabizie,2.727272727272727,1,6,1.6787441193290353,30,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.0,1.0,0.40451991747794525,2.0,2.0,0.5454545454545454,0.0,4.0,1.2933395813657265,6.0,2.0,0.18181818181818182,0,1,0.40451991747794525,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.0,1.0,0.40451991747794525,2.0,2.0
26,UCLA,I. Wulff,2.0,1,3,1.0,10,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,0.447213595499958,1.0,1.0,0.4,0.0,2.0,0.894427190999916,2.0,1.0,1.0,0,3,1.4142135623730951,5,2,0.4,0.0,1.0,0.5477225575051661,2.0,2.0,0.4,0.0,1.0,0.5477225575051661,2.0,2.0
26,UCLA,J. Smith,2.0,0,4,1.1281521496355325,24,11,0.16666666666666666,0.0,1.0,0.38924947208076144,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,1.0,0.2886751345948129,1.0,1.0,0.16666666666666666,0.0,2.0,0.5773502691896258,2.0,1.0,0.5833333333333334,0,4,1.2401124093721456,7,3,0.25,0.0,2.0,0.6215815605080611,3.0,2.0,0.9166666666666666,0.0,2.0,0.90033663737852,11.0,7.0
26,UCLA,L. Ball,34.96774193548387,27,40,3.381162235758014,1084,31,5.32258064516129,1.0,9.0,2.0393969169698765,165.0,31.0,2.2580645161290325,0.0,4.0,1.3157441984287541,70.0,28.0,1.903225806451613,0.0,5.0,1.7388662725978945,59.0,21.0,2.870967741935484,0.0,10.0,2.6924825655129876,89.0,24.0,14.870967741935484,4,24,5.1169127116772986,461,31,5.354838709677419,2.0,10.0,1.9587136441514226,166.0,31.0,9.64516129032258,3.0,15.0,2.7634324923516673,299.0,31.0
26,UCLA,T. Leaf,29.966666666666665,5,38,6.139096492736242,899,30,1.7333333333333334,0.0,5.0,1.2298957997167563,52.0,27.0,0.8,0.0,3.0,0.8866830868758714,24.0,17.0,1.7666666666666666,0.0,4.0,1.4546793303071948,53.0,22.0,2.6,0.0,7.0,1.8495106528950875,78.0,27.0,16.3,2,32,6.254102102096533,489,30,6.866666666666666,1.0,14.0,2.8373534698101466,206.0,30.0,10.9,2.0,18.0,3.335803682307541,327.0,30.0
26,UCLA,T. Welsh,24.74074074074074,18,31,3.5147227989240273,668,27,0.037037037037037035,0.0,1.0,0.19245008972987526,1.0,1.0,0.037037037037037035,0.0,1.0,0.19245008972987526,1.0,1.0,1.1111111111111112,0.0,4.0,1.577079416890439,30.0,11.0,1.1851851851851851,0.0,4.0,1.5941488454063948,32.0,11.0,10.555555555555555,2,20,4.568565953534529,285,27,4.703703703703703,1.0,8.0,2.072063535089427,127.0,27.0,8.185185185185185,2.0,12.0,2.2367049431807056,221.0,27.0
30,USC,B. Boatwright,26.571428571428573,3,34,8.149698302243,372,14,6.642857142857143,0.0,11.0,2.817722562560132,93.0,13.0,2.4285714285714284,0.0,5.0,1.7851647506079615,34.0,12.0,3.9285714285714284,0.0,9.0,3.429830354949974,55.0,11.0,4.285714285714286,0.0,9.0,3.3838660509171237,60.0,12.0,14.928571428571429,0,23,6.8440236221581925,209,13,4.285714285714286,0.0,8.0,2.2677868380553634,60.0,13.0,10.214285714285714,0.0,15.0,3.6831961753257274,143.0,13.0
30,USC,C. Buggs,9.08695652173913,2,23,5.25627800806081,209,23,0.5652173913043478,0.0,2.0,0.6623708763718501,13.0,11.0,0.30434782608695654,0.0,1.0,0.4704719688969647,7.0,7.0,0.2608695652173913,0.0,2.0,0.619192384874173,6.0,4.0,0.30434782608695654,0.0,2.0,0.7029019463944165,7.0,4.0,2.391304347826087,0,9,2.517919964696376,55,14,0.9130434782608695,0.0,3.0,0.9493080483968247,21.0,14.0,1.5217391304347827,0.0,4.0,1.238384769748346,35.0,18.0
30,USC,C. Metu,31.06451612903226,25,38,3.749982078810225,963,31,0.06451612903225806,0.0,1.0,0.24973103811470745,2.0,2.0,0.03225806451612903,0.0,1.0,0.1796053020267749,1.0,1.0,3.161290322580645,0.0,9.0,1.9510129709725732,98.0,30.0,4.387096774193548,1.0,10.0,2.2756305991210244,136.0,31.0,14.35483870967742,4,29,5.148128378979259,445,31,5.580645161290323,1.0,12.0,2.377312117334576,173.0,31.0,10.193548387096774,5.0,15.0,2.9259682709456443,316.0,31.0
30,USC,D. Fleming,1.5,1,2,0.5773502691896257,6,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,1.0,0.5,1.0,1.0
30,USC,D. Melton,27.677419354838708,18,39,5.029162268040232,858,31,2.129032258064516,0.0,5.0,1.4774287458029003,66.0,28.0,0.6451612903225806,0.0,3.0,0.8385855987623523,20.0,14.0,2.2903225806451615,0.0,6.0,1.6571772865749113,71.0,24.0,3.225806451612903,0.0,7.0,2.011793187173321,100.0,26.0,8.806451612903226,0,16,4.261606542441553,273,30,2.935483870967742,0.0,6.0,1.7114415730794073,91.0,28.0,6.645161290322581,1.0,13.0,2.983827375444433,206.0,31.0
30,USC,E. Stewart,29.612903225806452,17,36,4.723539769811328,918,31,5.548387096774194,1.0,13.0,2.964666475647464,172.0,31.0,2.096774193548387,0.0,7.0,1.90359026945887,65.0,25.0,1.7096774193548387,0.0,14.0,2.6101538701399294,53.0,21.0,2.3870967741935485,0.0,16.0,2.962852447162348,74.0,24.0,12.516129032258064,0,30,7.464899944593746,388,30,4.354838709677419,0.0,11.0,2.4020600477753007,135.0,30.0,10.193548387096774,5.0,19.0,3.5158626711776795,316.0,31.0
30,USC,H. Henderson,3.8461538461538463,1,12,3.5319058558176453,50,13,0.38461538461538464,0.0,2.0,0.6504436355879909,5.0,4.0,0.15384615384615385,0.0,1.0,0.3755338080994054,2.0,2.0,0.38461538461538464,0.0,2.0,0.6504436355879909,5.0,4.0,0.9230769230769231,0.0,4.0,1.5525000516123695,12.0,4.0,1.3076923076923077,0,5,1.6012815380508714,17,7,0.38461538461538464,0.0,2.0,0.6504436355879909,5.0,4.0,1.0769230769230769,0.0,4.0,1.3204505835470495,14.0,7.0
30,USC,J. Mathews,20.666666666666668,9,39,6.019126602545526,620,30,3.8333333333333335,0.0,8.0,1.9490640252984623,115.0,29.0,1.2666666666666666,0.0,5.0,1.311312407431981,38.0,19.0,1.0666666666666667,0.0,7.0,1.529780992514115,32.0,14.0,1.6,0.0,10.0,2.175094131930529,48.0,16.0,7.4,0,26,6.190092194734286,222,25,2.533333333333333,0.0,9.0,2.096521475885848,76.0,25.0,6.633333333333334,1.0,17.0,3.32683274180624,199.0,30.0
30,USC,J. McLaughlin,33.774193548387096,27,43,3.6213227548264264,1047,31,3.225806451612903,1.0,7.0,1.49910367485274,100.0,31.0,1.3548387096774193,0.0,4.0,1.0181154845030822,42.0,27.0,2.806451612903226,0.0,8.0,2.1820381120825196,87.0,27.0,3.4516129032258065,0.0,9.0,2.6562970425941868,107.0,27.0,13.0,4,24,5.446711546122731,403,31,4.419354838709677,1.0,9.0,2.306139538252721,137.0,31.0,9.516129032258064,2.0,22.0,4.154282671668965,295.0,31.0
30,USC,K. Karis,1.7692307692307692,0,5,1.640825308284734,23,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.0,2.0,0.5547001962252291,2.0,1.0,0.15384615384615385,0.0,2.0,0.5547001962252291,2.0,1.0,0.46153846153846156,0,2,0.8770580193070293,6,3,0.15384615384615385,0.0,1.0,0.37553380809940534,2.0,2.0,0.23076923076923078,0.0,1.0,0.4385290096535146,3.0,3.0
