team_id,game_num,game_id,game_location,opp_id
127,4,401827221,home,96
127,5,401823371,home,2174
127,6,401820810,home,151
127,7,401817267,home,153
127,8,401825392,home,2294
127,9,401817235,home,150
127,10,401825409,away,213
127,11,401823472,home,2649
127,12,401826874,home,2473
127,13,401827222,home,172
127,14,401825412,away,158
127,15,401825419,home,30
127,16,401825428,home,77
127,17,401825438,home,84
127,18,401825452,away,264
127,19,401825458,away,2483
127,20,401825466,home,120
127,21,401825475,away,164
127,22,401825481,home,130
127,23,401825493,away,135
127,24,401830778,home,356
127,25,401825512,away,275
127,26,401825521,home,26
127,27,401825534,home,194
127,28,401825543,away,2509
127,29,401825550,away,84
127,30,401825561,home,164
127,31,401825568,away,130
127,32,401851383,home,26
2449,1,401824054,away,204
2449,2,401826086,away,302
2449,3,401823257,home,2463
2449,4,401829461,home,-1
2449,5,401828919,home,79
2449,6,401829462,home,-1
2449,7,401828311,home,55
2449,8,401829463,away,2032
2449,9,401828292,away,149
2449,10,401825593,home,2464
2449,11,401823738,away,2934
2449,12,401828910,away,2181
2449,13,401829464,home,-1
2449,14,401829465,home,300
2449,15,401831232,away,2638
2449,16,401818329,home,233
2449,17,401818374,home,198
2449,18,401818379,away,140
2449,19,401818382,away,2437
2449,20,401818385,home,2571
2449,21,401818391,home,2900
2449,22,401818395,away,2172
2449,23,401818398,away,198
2449,24,401818405,away,233
2449,25,401818411,home,2172
2449,26,401818413,home,2437
2449,27,401818420,away,155
2449,28,401818424,away,2571
2449,29,401818431,home,140
2449,30,401818432,away,2900
2449,31,401818436,home,155
2449,32,401851620,home,198
2449,33,401851626,home,2437
2449,34,401851629,home,155
153,1,401817262,home,2110
153,2,401817263,home,2305
153,3,401817264,home,2515
153,4,401817265,home,2428
153,5,401817266,home,2426
153,6,401817198,home,179
153,7,401817267,home,127
